names,År,FV_NetID,Ellev (el/varme),CO2 - El&Varme,Varme_Lev_til_net,Kul,Olie,Gas,Affald (fossil),Halm,Skovflis,Brænde,Træpiller,Træaffald,Affald (bio),"Biobrændsler
(bioolie)",Biogas,Overskudsvarme,Solvarme,El,CO2 - Varme,CO2 - El,andel kraftvarme,andel kedler,andel andet, kraftvarme - andel   Kul, kraftvarme - andel   Olie, kraftvarme - andel   Gas, kraftvarme - andel   Affald (fossil), kraftvarme - andel   Halm, kraftvarme - andel   Skovflis, kraftvarme - andel   Brænde, kraftvarme - andel   Træpiller, kraftvarme - andel   Træaffald, kraftvarme - andel   Affald (bio)," kraftvarme - andel   Biobrændsler
(bioolie)", kraftvarme - andel   Biogas, kedler - andel   Kul, kedler - andel   Olie, kedler - andel   Gas, kedler - andel   Affald (fossil), kedler - andel   Halm, kedler - andel   Skovflis, kedler - andel   Brænde, kedler - andel   Træpiller, kedler - andel   Træaffald, kedler - andel   Affald (bio)," kedler - andel   Biobrændsler
(bioolie)", kedler - andel   Biogas,Andet - andel overskudsvarme,Andet - andel solvarme,Andet - andel varmepumper og elkedler,forsyid
Assens Fjernvarme,2020,71,0.193029266884394,0.457500479097875,319224.96,0.0,0.0061740955343842,0.0,0.0,0.0,1.0805064553849422,0,0.0917844268819079,0.0,0.0,0.0,0.0,0.0,0.0,0.0370798072932642,0.0894208812956107,0.3680795978022642,0.8802936260100943,0.0835263466634213,0.0361800273264843,0.0,0.0026224120721619,0.0,0.0,0.0,0.997377587927838,0,0.0,0.0,0.0,0,0.0,0.0,0.0001185648905646,0.0,0.0,0.0,0.0,0,0.9998814351094352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27837417
Assens Fjernvarme,2021,71,0.1964192143118447,0.8011821250245097,344130.732,0.0,0.0108121744267815,0.0,0.0,0.0,1.0997924474818483,0,0.0944119689955502,0.0,0.0,0.0,0.0,0.0,0.0,0.0307100384164469,0.1610576136248587,0.6401245113996508,0.8392549500083067,0.0874085780493325,0.0733364719423607,0.0,0.0050698069052785,0.0,0.0,0.0,0.9949301930947214,0,0.0,0.0,0.0,0,0.0,0.0,4.71637489992442e-05,0.0,0.0,0.0,0.0,0,0.9999528362510008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27837417
Assens Fjernvarme,2022,71,0.2120336662833158,1.4758165176007825,314973.0756,0.0,0.0199165521943425,0.0,0.0,0.0,1.1884537409647724,0,0.0586814284515943,0.0,0.0,0.0,0.0,0.0,0.0,0.0289276656001259,0.2416578832399809,1.2341586343608018,0.859955962048687,0.0545431268330322,0.0855009111182807,0.0,0.0073519632813757,0.0,0.0,0.0,0.9926480367186244,0,0.0,0.0,0.0,0,0.0,0.0,0.0002047640401583,0.0,0.0,0.0,0.0,0,0.9997952359598418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27837417
Astrup Fjernvarme,2020,375,0.008880290881969,1.7046447254335262,15445.44,0.0,0.0,0.0299638728323699,0.0,0.0,0.0,0,1.0917785443470691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870129358567967,1.1176317895767296,0.0125862390453104,0.9874137609546896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0038003965631196,0.0,0.0,0.0,0,0.9961996034368804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750909
Astrup Fjernvarme,2021,375,0.0179906148282464,3.7917502269132295,17729.244,0.0,0.0,0.0666505576887542,0.0,0.0,0.0,0,0.7857075011207473,0.0,0.0,0.0,0.0,0.0,0.0,0.0834512740644778,1.4146402770473463,2.3771099498658828,0.0276153907070149,0.7191169572712746,0.2532676520217105,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0142877311873499,0.0,0.0,0.0,0,0.98571226881265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17750909
Astrup Fjernvarme,2022,375,0.0412788787911967,7.384020513522392,6575.76,0.0,0.0,0.1297947005365159,0.0,0.0,0.2992809956567758,0,0.3265402021971605,0.0,0.0,0.0,0.0,0.0,0.0,0.1079053980072265,2.045405107850652,5.338615405671741,0.0629071872829018,0.5758414520072863,0.3612513607098119,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0073145940400307,0.0,0.0,0.4747232559210788,0,0.5179621500388905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17750909
Augustenborg Fjernvarme,2020,96,0.0033666078608097,12.47133681532802,98377.956,0.0,0.0016757668760672,0.2170357266621803,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788774265649512,12.00860714149743,0.4627296738305887,0.0049401311001013,0.2130920060994152,0.7819678628004836,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0057030400758344,0.9942969599241656,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19
Augustenborg Fjernvarme,2021,96,0.0055906106000032,36.0848446843601,112109.4,0.0,0.076117372851875,0.5351476068911261,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432156447184625,35.39664284878877,0.688201835571326,0.0064900891450672,0.5613534636703077,0.4321564471846251,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.1267237304893912,0.8732762695106088,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19
Augustenborg Fjernvarme,2022,96,0.0263029827064047,38.074158405836464,84268.77,0.0,0.3373416933699162,0.2298670931117185,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486587735883649,32.588502719584014,5.485655686252452,0.0331083508160852,0.4182328755955496,0.5486587735883651,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.732826012141013,0.267173987858987,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19
Aulum Fjernvarme,2020,159,0.3022492143638995,42.098288553820254,115209.828,0.0,0.0,0.7399945254670461,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.237698471349163,0.2680040109078194,13.007215496927918,29.09107305689233,0.3572257741761406,0.0490061316643923,0.593768094159467,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.400322067971077,0.5996779320289229,39042010
Aulum Fjernvarme,2021,159,0.1643425286891052,23.765067465152388,124510.68,0.0,0.0,0.4177371676068269,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889765600830386,0.3224693014286003,7.9567013297172595,15.80836613543513,0.1848622142293336,0.0483659714973848,0.7667718142732816,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464573639318547,0.7535426360681453,39042010
Aulum Fjernvarme,2022,159,0.0731509635931486,10.975127028064644,108023.184,0.0,0.0,0.1929183868529555,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641766234181729,0.3514398909034194,3.9746616919567934,7.000465336107849,0.081157920292355,0.0270920381799363,0.8917500415277086,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859371231366749,0.7140628768633249,39042010
Auning Fjernvarme,2020,227,0.0,0.0,144641.00000000003,0.0,0.0,0.0,0.0,1.0428820320655965,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25473914
Auning Fjernvarme,2021,227,0.0,0.0,145677.6,0.0,0.0,0.0,0.0,1.1096146559251383,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25473914
Auning Fjernvarme,2022,227,0.0,0.0,138600.0,0.0,0.0,0.0,0.0,1.0333080808080808,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25473914
Bækmarksbro Fjernvarme,2020,363,0.0,0.5993863993072469,22172.4,0.0,0.0080888852807995,0.0,0.0,0.0,0.0,0,0.0,1.0236510255993938,0.0,0.0,0.0,0.0,0.0,0.0,0.5993863993072469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0081116158338741,0.0,0.0,0.0,0.0,0,0.0,0.991888384166126,0.0,0.0,0.0,0.0,0.0,0.0,18318636
Bækmarksbro Fjernvarme,2021,363,0.0,1.1993569958847736,22161.6,0.0,0.0161856544653815,0.0,0.0,0.0,0.0,0,0.0,1.1223196881091615,0.0,0.0,0.0,0.0,0.0,0.0,1.1993569958847736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0146198830409356,0.0,0.0,0.0,0.0,0,0.0,0.9853801169590642,0.0,0.0,0.0,0.0,0.0,0.0,18318636
Bækmarksbro Fjernvarme,2022,363,0.0,1.7702920076117978,21020.000000000004,0.0,0.0238905803996194,0.0,0.0,0.0,0.0,0,0.0,1.111941008563273,0.0,0.0,0.0,0.0,0.0,0.0,1.7702920076117978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0215033301617507,0.0,0.0,0.0,0.0,0,0.0,0.9784966698382492,0.0,0.0,0.0,0.0,0.0,0.0,18318636
Bælum Fjernvarme,2020,319,0.1299107841602755,63.97475950853029,23000.4,0.0,0.0,1.1245343559242449,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.93278664266708,14.041972865863205,0.1978400375645641,0.8021599624354359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58113719
Bælum Fjernvarme,2021,319,0.2827857724680966,75.2028647407005,26517.6,0.0,0.0,1.3218995384197665,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.39021817268531,30.812646568015204,0.4169155579690469,0.583084442030953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58113719
Bælum Fjernvarme,2022,319,0.1557690082166416,31.43550076842958,31107.6,0.0,0.0,0.5525663696331443,0.0,0.0,0.0,0,0.4958715876506063,0.0,0.0,0.0,0.0,0.0,0.272074991320449,0.0,11.499858235157967,19.93564253327161,0.2323805115148709,0.5053813216062956,0.2622381668788335,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1804442408976414,0.0,0.0,0.0,0,0.8195557591023586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58113719
"Balle, Hoed og Glatved",2020,415,0.0,0.1346856426195539,19806.12,0.0,0.001817620008361,0.0,0.0,0.0,0.869185887998255,0,0.0,0.0,0.0,0.0,0.2630096152098442,0.0,0.0,0.0,0.1346856426195539,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0018132366273798,0.0,0.0,0.0,0.7370806890299183,0,0.0,0.0,0.0,0.0,0.2611060743427017,0.0,0.0,0.0,34938717
"Balle, Hoed og Glatved",2021,415,0.0,0.5295566436781608,20880.0,0.0,0.0071465134099616,0.0,0.0,0.0,0.6562068965517242,0,0.0,0.0,0.0,0.0,0.2923467432950191,0.0,0.0,0.118103448275862,0.5295566436781608,0.0,0.0,0.7051279844387448,0.2948720155612552,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0086175328955398,0.0,0.0,0.0,0.7306593755340185,0,0.0,0.0,0.0,0.0,0.2607230915704416,0.0,0.0,1.0,34938717
"Balle, Hoed og Glatved",2022,415,0.0,0.445679012345679,22744.8,0.0,0.0060145615701171,0.0,0.0,0.0,0.9298828743273188,0,0.0,0.0,0.0,0.0,0.2092578523442721,0.0,0.0,0.0250079138968027,0.445679012345679,0.0,0.0,0.9343354430379748,0.0656645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0060965283657917,0.0,0.0,0.0,0.842506350550381,0,0.0,0.0,0.0,0.0,0.1513971210838272,0.0,0.0,1.0,34938717
Ballen-Brundby-Kolby-Permelill,2020,447,0.0,0.8468574126751086,19616.4,0.0,0.0114285750698395,0.0,0.0,1.2122509736750884,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8468574126751086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0093395162823153,0.0,0.0,0.9906604837176846,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27827853
Ballen-Brundby-Kolby-Permelill,2021,447,0.0,1.9652057132690175,22762.8,0.0,0.0265209947809584,0.0,0.0,1.0867292248756744,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9652057132690175,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0238230312580925,0.0,0.0,0.9761769687419072,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27827853
Ballen-Brundby-Kolby-Permelill,2022,447,0.0,0.5728491734173418,19998.0,0.0,0.0077307580758075,0.0,0.0,1.1564906490649065,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5728491734173418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.006640281675282,0.0,0.0,0.993359718324718,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27827853
Bedsted Fjernvarme,2020,258,0.0,1.161834460311688,36628.92,0.0,0.0156792774670943,0.0,0.0,0.0,0.0,0,1.3114637286603046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.161834460311688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0118143089288067,0.0,0.0,0.0,0.0,0,0.9881856910711934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18962519
Bedsted Fjernvarme,2021,258,0.0,2.143774625865535,40293.0,0.0,0.0289308316581043,0.0,0.0,0.0,0.0,0,1.1913359640632368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.143774625865535,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0237086117228998,0.0,0.0,0.0,0.0,0,0.9762913882771002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18962519
Bedsted Fjernvarme,2022,258,0.0,0.8394123748906811,37047.600000000006,0.0,0.0113281022252453,0.0,0.0,0.0,0.0,0,1.2479890735162331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8394123748906811,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0089954321623346,0.0,0.0,0.0,0.0,0,0.9910045678376654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18962519
Billund Fjernvarme,2020,119,0.0002592305238757,2.0120491352015715,333294.08400000003,0.0,0.0,0.0353673604359566,0.0,0.557763950589654,0.3928782606294325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019485494377992,1.9794661023146156,0.0325830328869563,0.0004169290925667,0.9804648197715984,0.0191182511358348,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0355621913939472,0.0,0.5128612455519581,0.4515765630540945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37251518
Billund Fjernvarme,2021,119,0.005386832833474,3.7189646056935417,370904.4000000001,0.0,0.0,0.0653711479292238,0.0,0.5731517339778119,0.2568314099266549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436585815644138,3.0577238900697856,0.6612407156237562,0.0083374583855031,0.8501683991885779,0.1414941424259189,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.05627226230706,0.0,0.626860900538862,0.316866837154078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37251518
Billund Fjernvarme,2022,119,0.0089053945274059,2.997563110907326,361398.9239999999,0.0,0.0,0.0526905099473954,0.0,0.4740398729023333,0.3162757617950186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1349754987095645,1.939581258985708,1.057981851921618,0.0134915730961058,0.8533040458083935,0.1332043810955007,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0322148714966813,0.0,0.6250076609240575,0.3427774675792613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37251518
Bjerringbro Fjernvarme,2020,231,0.2324415135026704,56.60961768291158,330214.68000000005,0.0,0.0,0.9950715008421792,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769070593711945,32.98810495768479,23.62151272522679,0.3100964499822068,0.38005130480571,0.3098522452120832,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17256319
Bjerringbro Fjernvarme,2021,231,0.3554477347785981,55.9403748682254,379459.332,0.0,0.0,0.9833076967520724,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1240729006501281,20.36414726773408,35.57622760049132,0.4699219783584081,0.1060391894644457,0.4240388321771462,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17256319
Bjerringbro Fjernvarme,2022,231,0.160386606243479,30.89668812576196,319506.48,0.0,0.0,0.5430952386317799,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1970855802361192,14.298196459001398,16.598491666760562,0.2070786169970637,0.13308462476254,0.6598367582403962,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17256319
Blåhøj,2020,424,1.3535905044510386,0.0,24264.0,0.0,0.0,0.0,0.0,0.0,0.0958209693372898,0,0.0,0.0,0.0,0.0,3.570417284866469,0.0,0.0,0.0,0.0,0.0,0.9142433234421364,0.0857566765578635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.7249134948096886,0,0.0,0.0,0.0,0.0,0.2750865051903114,0.0,0.0,0.0,19231097
Blåhøj,2021,424,2.341661824520628,0.0,18586.8,0.0,0.0,0.0,0.0,0.0,0.1350958744915747,0,0.0,0.0,0.0,0.0,6.303806949017583,0.0,0.0,0.0,0.0,0.0,0.9168304983331907,0.0831695016668091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.4306269270298047,0,0.0,0.0,0.0,0.0,0.5693730729701953,0.0,0.0,0.0,19231097
Blåhøj,2022,424,0.8431195423065342,0.0,47822.4,0.0,0.0,0.0,0.0,0.0,0.0291704305931948,0,0.0,0.0,0.0,0.0,2.451863561845495,0.0,0.0,0.0,0.0,0.0,0.9795242396868412,0.0204757603131586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9632352941176472,0,0.0,0.0,0.0,0.0,0.0367647058823529,0.0,0.0,0.0,19231097
Blenstrup Fjernvarme,2020,321,0.0218293001962066,5.949166019184651,16513.2,0.0,0.0,0.1045731414868105,0.0,0.8726412809146621,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0527529278395464,3.896413091345105,0.0477436232831916,0.9522563767168084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0119047619047619,0.0,0.988095238095238,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17025686
Blenstrup Fjernvarme,2021,321,0.0040579823702252,1.810816315050604,18378.0,0.0,0.0,0.031830133855697,0.0,1.1323539014038524,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083047786157362,0.727768528893242,0.0082272282076395,0.9917727717923605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0140233063401145,0.0,0.9859766936598856,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17025686
Blenstrup Fjernvarme,2022,321,0.0034000207318337,1.6141969897377424,17364.6,0.0,0.0,0.0283740022805017,0.0,1.1348087488338343,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0046536933761794,0.6095432963615632,0.0069451642997823,0.9930548357002176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.013152400835073,0.0,0.9868475991649268,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17025686
Bogense Fjernvarme,2020,72,0.0,0.0,140583.59999999998,0.0,0.0,0.0,0.0,0.0,0.3972432630833184,0,0.0,0.4214296902341383,0.0,0.0,0.0,0.0,0.0,0.1443496965506645,0.0,0.0,0.0,0.8582622724129985,0.1417377275870015,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852282727474929,0,0.0,0.5147717272525071,0.0,0.0,0.0,0.0,0.0,1.0,64831712
Bogense Fjernvarme,2021,72,0.0,0.9213666835312582,153694.8,0.0,0.0,0.0161955824139788,0.0,0.0,0.3217900280295755,0,0.0,0.4197615404034489,0.0,0.0,0.0,0.0,0.0,0.2131944346848429,0.9213666835312582,0.0,0.0,0.7896142224720679,0.210385777527932,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0212393580730325,0.0,0.0,0.4247248981826816,0,0.0,0.5540357437442858,0.0,0.0,0.0,0.0,0.0,1.0,64831712
Bogense Fjernvarme,2022,72,0.0,1.423335482358935,141318.0,0.0,0.0,0.0250190803719271,0.0,0.0,0.2411933370129778,0,0.0,0.7002926024993277,0.0,0.0,0.0,0.0,0.0,0.2082027767163418,1.423335482358935,0.0,0.0,0.7947777353203413,0.2052222646796586,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0326933555562678,0.0,0.0,0.2478081803420924,0,0.0,0.7194984641016396,0.0,0.0,0.0,0.0,0.0,1.0,64831712
Borup Fjernvarme,2020,23,0.0,0.0,114044.4,0.0,0.0,0.0,0.0,1.1182267608054406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14898018
Borup Fjernvarme,2021,23,0.0,0.0,122029.2,0.0,0.0,0.0,0.0,1.090923319992264,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14898018
Borup Fjernvarme,2022,23,0.0,0.0,111128.4,0.0,0.0,0.0,0.0,1.031585085360718,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14898018
Bøvlingbjerg Fjernvarme,2020,178,0.0,0.0718810702380481,29581.83,0.0,0.0009700549289885,0.0,0.0,0.0,0.9896750809534096,0,0.010648428444082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0718810702380481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0008731711324147,0.0,0.0,0.0,0.9896615591395124,0,0.0094652697280729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18683814
Bøvlingbjerg Fjernvarme,2021,178,0.0,0.501988582217139,32298.74,0.0,0.0067744747937535,0.0,0.0,0.0,0.9826482395288484,0,0.0126460041475302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501988582217139,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0060968322603296,0.0,0.0,0.0,0.9826482395288484,0,0.0112549282108218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18683814
Bøvlingbjerg Fjernvarme,2022,178,0.0,0.9465740487237448,28781.86,0.0,0.0127742786602394,0.0,0.0,0.0,0.962898158770837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465740487237448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0114780629187967,0.0,0.0,0.0,0.9885219370812032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18683814
Brædstrup Fjernvarme,2020,140,0.1986666697543896,32.439560667967115,139908.924,0.0,0.0,0.5702155153448254,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153815434961104,0.4130623804954715,10.750464358542278,21.68909630942484,0.215953762924076,0.0721406829580883,0.7119055541178356,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28583886878982,0.7141611312101799,64728210
